source,chr,start,end
chr2D%532746481%532868043,chr2D,532895263,532895477
chr2D%532746481%532868043,chr2D,532896641,532896849
chr2D%532746481%532868043,chr2D,532918449,532918662
chr2D%532746481%532868043,chr2D,532927972,532928181
chr2D%532746481%532868043,chr2D,532932814,532933027
chr2D%532746481%532868043,chr2D,532940173,532940386
chr2D%532746481%532868043,chr2D,532945614,532945822
chr2D%532746481%532868043,chr2D,532947510,532947723
chr2D%532746481%532868043,chr2D,199012538,199012750
chr2D%532746481%532868043,chr2D,199294108,199294315
chr2D%532746481%532868043,chr2D,532606906,532607113
chr2D%532746481%532868043,chr2D,532615556,532615769
chr2D%532746481%532868043,chr2D,532714279,532714490
chr2D%532746481%532868043,chr2D,532720889,532721100
chr2D%532746481%532868043,chr2D,532732451,532732653
chr2D%532746481%532868043,chr2D,532733271,532733483
chr2D%532746481%532868043,chr2D,532743168,532743380
chr2D%532746481%532868043,chr2D,532744836,532745047
chr2D%532746481%532868043,chr2D,532748970,532749182
chr2D%532746481%532868043,chr2D,532772750,532772962
chr2D%532746481%532868043,chr2D,532776085,532776297
chr2D%532746481%532868043,chr2D,532778573,532778786
chr2D%532746481%532868043,chr2D,532788512,532788724
chr2D%532746481%532868043,chr2D,532799247,532799459
chr2D%532746481%532868043,chr2D,532803371,532803583
chr2D%532746481%532868043,chr2D,532808327,532808539
chr2D%532746481%532868043,chr2D,532814094,532814306
chr2D%532746481%532868043,chr2D,532822371,532822583
chr2D%532746481%532868043,chr2D,532840533,532840739
chr2D%532746481%532868043,chr2D,532893612,532893824
chr2D%532746481%532868043,chr2D,532894435,532894647
chr2D%532746481%532868043,chr2D,532912305,532912511
chr2D%532746481%532868043,chr2D,532941516,532941728
chr2D%532746481%532868043,chr2D,198864688,198864903
chr2D%532746481%532868043,chr2D,198928214,198928424
chr2D%532746481%532868043,chr2D,198999491,198999706
chr2D%532746481%532868043,chr2D,199009962,199010167
chr2D%532746481%532868043,chr2D,199016411,199016626
chr2D%532746481%532868043,chr2D,199020922,199021137
chr2D%532746481%532868043,chr2D,199028287,199028502
chr2D%532746481%532868043,chr2D,199029536,199029751
chr2D%532746481%532868043,chr2D,199032336,199032551
chr2D%532746481%532868043,chr2D,199032846,199033061
chr2D%532746481%532868043,chr2D,199033918,199034133
chr2D%532746481%532868043,chr2D,199039930,199040136
chr2D%532746481%532868043,chr2D,199040870,199041085
chr2D%532746481%532868043,chr2D,199044809,199045015
chr2D%532746481%532868043,chr2D,199047676,199047891
chr2D%532746481%532868043,chr2D,199099539,199099754
chr2D%532746481%532868043,chr2D,199111947,199112162
chr2D%532746481%532868043,chr2D,199116211,199116426
chr2D%532746481%532868043,chr2D,199117284,199117499
chr2D%532746481%532868043,chr2D,199122624,199122839
chr2D%532746481%532868043,chr2D,199126900,199127115
chr2D%532746481%532868043,chr2D,199127956,199128171
chr2D%532746481%532868043,chr2D,199149132,199149347
chr2D%532746481%532868043,chr2D,199154169,199154384
chr2D%532746481%532868043,chr2D,199234482,199234697
chr2D%532746481%532868043,chr2D,199243764,199243979
chr2D%532746481%532868043,chr2D,199301557,199301347
chr2D%532746481%532868043,chr2D,199302599,199302384
chr2D%532746481%532868043,chr2D,199308529,199308314
chr2D%532746481%532868043,chr2D,199309818,199309603
chr2D%532746481%532868043,chr2D,532642567,532642777
chr2D%532746481%532868043,chr2D,532651713,532651928
chr2D%532746481%532868043,chr2D,532659234,532659449
chr2D%532746481%532868043,chr2D,532675663,532675878
chr2D%532746481%532868043,chr2D,532686257,532686473
chr2D%532746481%532868043,chr2D,532697672,532697884
chr2D%532746481%532868043,chr2D,532716750,532716959
chr2D%532746481%532868043,chr2D,532720058,532720270
chr2D%532746481%532868043,chr2D,532739041,532739251
chr2D%532746481%532868043,chr2D,532821544,532821755
chr2D%532746481%532868043,chr2D,532856058,532856273
chr2D%532746481%532868043,chr2D,532858263,532858474
chr2D%532746481%532868043,chr2D,532897696,532897911
chr2D%532746481%532868043,chr2D,532901508,532901723
chr2D%532746481%532868043,chr2D,532904472,532904687
chr2D%532746481%532868043,chr2D,198867691,198867904
chr2D%532746481%532868043,chr2D,198879445,198879658
chr2D%532746481%532868043,chr2D,198905562,198905775
chr2D%532746481%532868043,chr2D,198976100,198976313
chr2D%532746481%532868043,chr2D,199007961,199008175
chr2D%532746481%532868043,chr2D,199042448,199042661
chr2D%532746481%532868043,chr2D,199043730,199043944
chr2D%532746481%532868043,chr2D,199115152,199115360
chr2D%532746481%532868043,chr2D,199124758,199124972
chr2D%532746481%532868043,chr2D,199130098,199130312
chr2D%532746481%532868043,chr2D,199175760,199175973
chr2D%532746481%532868043,chr2D,199176829,199177043
chr2D%532746481%532868043,chr2D,199282365,199282573
chr2D%532746481%532868043,chr2D,199285696,199285909
chr2D%532746481%532868043,chr2D,199295388,199295601
chr2D%532746481%532868043,chr2D,199298176,199297963
chr2D%532746481%532868043,chr2D,199300298,199300085
chr2D%532746481%532868043,chr2D,199300507,199300299
chr2D%532746481%532868043,chr2D,199305993,199305785
chr2D%532746481%532868043,chr2D,532515947,532516145
chr2D%532746481%532868043,chr2D,532521062,532521275
chr2D%532746481%532868043,chr2D,532523307,532523505
chr2D%532746481%532868043,chr2D,532583669,532583882
chr2D%532746481%532868043,chr2D,532586311,532586519
chr2D%532746481%532868043,chr2D,532593136,532593344
chr2D%532746481%532868043,chr2D,532641503,532641717
chr2D%532746481%532868043,chr2D,532670157,532670365
chr2D%532746481%532868043,chr2D,532671747,532671960
chr2D%532746481%532868043,chr2D,532692277,532692491
chr2D%532746481%532868043,chr2D,532694478,532694692
chr2D%532746481%532868043,chr2D,532695313,532695527
chr2D%532746481%532868043,chr2D,532696385,532696598
chr2D%532746481%532868043,chr2D,532700132,532700340
chr2D%532746481%532868043,chr2D,532702031,532702245
chr2D%532746481%532868043,chr2D,532712613,532712827
chr2D%532746481%532868043,chr2D,532713445,532713659
chr2D%532746481%532868043,chr2D,532726660,532726874
chr2D%532746481%532868043,chr2D,532729147,532729351
chr2D%532746481%532868043,chr2D,532744001,532744215
chr2D%532746481%532868043,chr2D,532747303,532747517
chr2D%532746481%532868043,chr2D,532753576,532753789
chr2D%532746481%532868043,chr2D,532756128,532756342
chr2D%532746481%532868043,chr2D,532761941,532762145
chr2D%532746481%532868043,chr2D,532766924,532767138
chr2D%532746481%532868043,chr2D,532768597,532768811
chr2D%532746481%532868043,chr2D,532774412,532774626
chr2D%532746481%532868043,chr2D,532780237,532780451
chr2D%532746481%532868043,chr2D,532806677,532806890
chr2D%532746481%532868043,chr2D,532809148,532809362
chr2D%532746481%532868043,chr2D,532819885,532820099
chr2D%532746481%532868043,chr2D,532823200,532823414
chr2D%532746481%532868043,chr2D,532824864,532825077
chr2D%532746481%532868043,chr2D,532825694,532825907
chr2D%532746481%532868043,chr2D,532829930,532830143
chr2D%532746481%532868043,chr2D,532831620,532831833
chr2D%532746481%532868043,chr2D,532834586,532834799
chr2D%532746481%532868043,chr2D,532837567,532837780
chr2D%532746481%532868043,chr2D,532840740,532840953
chr2D%532746481%532868043,chr2D,532842416,532842629
chr2D%532746481%532868043,chr2D,532845392,532845605
chr2D%532746481%532868043,chr2D,532850012,532850225
chr2D%532746481%532868043,chr2D,532856371,532856584
chr2D%532746481%532868043,chr2D,532864307,532864521
chr2D%532746481%532868043,chr2D,532870330,532870544
chr2D%532746481%532868043,chr2D,532874348,532874561
chr2D%532746481%532868043,chr2D,532874988,532875202
chr2D%532746481%532868043,chr2D,532886964,532887178
chr2D%532746481%532868043,chr2D,532891110,532891324
chr2D%532746481%532868043,chr2D,532898533,532898746
chr2D%532746481%532868043,chr2D,532903413,532903621
chr2D%532746481%532868043,chr2D,532908280,532908493
chr2D%532746481%532868043,chr2D,532914199,532914412
chr2D%532746481%532868043,chr2D,532920348,532920561
chr2D%532746481%532868043,chr2D,532936918,532937131
chr2D%532746481%532868043,chr2D,532938821,532939034
chr2D%532746481%532868043,chr2D,532944325,532944539
chr2D%532746481%532868043,chr2D,199099112,199099324
chr2D%532746481%532868043,chr2D,199221832,199222042
chr2D%532746481%532868043,chr2D,532688168,532688374
chr2D%532746481%532868043,chr2D,532715926,532716138
chr2D%532746481%532868043,chr2D,532719230,532719442
chr2D%532746481%532868043,chr2D,532727490,532727692
chr2D%532746481%532868043,chr2D,532729978,532730179
chr2D%532746481%532868043,chr2D,532734097,532734298
chr2D%532746481%532868043,chr2D,532734923,532735125
chr2D%532746481%532868043,chr2D,532739866,532740067
chr2D%532746481%532868043,chr2D,532741517,532741719
chr2D%532746481%532868043,chr2D,532751448,532751656
chr2D%532746481%532868043,chr2D,532776906,532777117
chr2D%532746481%532868043,chr2D,532781064,532781276
chr2D%532746481%532868043,chr2D,532786860,532787072
chr2D%532746481%532868043,chr2D,532787687,532787899
chr2D%532746481%532868043,chr2D,532789333,532789544
chr2D%532746481%532868043,chr2D,532791809,532792011
chr2D%532746481%532868043,chr2D,532793455,532793667
chr2D%532746481%532868043,chr2D,532802547,532802759
chr2D%532746481%532868043,chr2D,532805021,532805232
chr2D%532746481%532868043,chr2D,532807500,532807712
chr2D%532746481%532868043,chr2D,532828651,532828863
chr2D%532746481%532868043,chr2D,532841592,532841804
chr2D%532746481%532868043,chr2D,532843703,532843915
chr2D%532746481%532868043,chr2D,532861494,532861706
chr2D%532746481%532868043,chr2D,532882803,532883014
chr2D%532746481%532868043,chr2D,532887794,532888005
chr2D%532746481%532868043,chr2D,532906380,532906586
chr2D%532746481%532868043,chr2D,532915273,532915479
chr2D%532746481%532868043,chr2D,198983470,198983685
chr2D%532746481%532868043,chr2D,198987114,198987319
chr2D%532746481%532868043,chr2D,198988831,198989036
chr2D%532746481%532868043,chr2D,199006458,199006673
chr2D%532746481%532868043,chr2D,199007530,199007745
chr2D%532746481%532868043,chr2D,199022722,199022937
chr2D%532746481%532868043,chr2D,199031690,199031905
chr2D%532746481%532868043,chr2D,199038849,199039054
chr2D%532746481%532868043,chr2D,199049236,199049441
chr2D%532746481%532868043,chr2D,199101253,199101468
chr2D%532746481%532868043,chr2D,199102323,199102539
chr2D%532746481%532868043,chr2D,199104456,199104672
chr2D%532746481%532868043,chr2D,199140572,199140787
chr2D%532746481%532868043,chr2D,199142714,199142929
chr2D%532746481%532868043,chr2D,199143785,199144000
chr2D%532746481%532868043,chr2D,199145926,199146142
chr2D%532746481%532868043,chr2D,199151267,199151472
chr2D%532746481%532868043,chr2D,199158231,199158446
chr2D%532746481%532868043,chr2D,199165921,199166136
chr2D%532746481%532868043,chr2D,199168061,199168276
chr2D%532746481%532868043,chr2D,199231985,199232200
chr2D%532746481%532868043,chr2D,199233438,199233653
chr2D%532746481%532868043,chr2D,199235982,199236197
chr2D%532746481%532868043,chr2D,199242724,199242939
chr2D%532746481%532868043,chr2D,199245263,199245478
chr2D%532746481%532868043,chr2D,199281726,199281924
chr2D%532746481%532868043,chr2D,199299227,199299012
chr2D%532746481%532868043,chr2D,199304714,199304499
chr2D%532746481%532868043,chr2D,199306835,199306620
chr2D%532746481%532868043,chr2D,199311933,199311718
chr2D%532746481%532868043,chr2D,532513161,532512946
chr2D%532746481%532868043,chr2D,532517010,532517225
chr2D%532746481%532868043,chr2D,532519464,532519679
chr2D%532746481%532868043,chr2D,532521918,532522133
chr2D%532746481%532868043,chr2D,532531943,532531728
chr2D%532746481%532868043,chr2D,532533869,532533654
chr2D%532746481%532868043,chr2D,532535791,532535576
chr2D%532746481%532868043,chr2D,532537714,532537499
chr2D%532746481%532868043,chr2D,532539641,532539426
chr2D%532746481%532868043,chr2D,532541571,532541356
chr2D%532746481%532868043,chr2D,532542429,532542214
chr2D%532746481%532868043,chr2D,532592275,532592490
chr2D%532746481%532868043,chr2D,532594201,532594416
chr2D%532746481%532868043,chr2D,532604115,532604330
chr2D%532746481%532868043,chr2D,532606037,532606252
chr2D%532746481%532868043,chr2D,532610420,532610635
chr2D%532746481%532868043,chr2D,532626400,532626615
chr2D%532746481%532868043,chr2D,532630009,532630224
chr2D%532746481%532868043,chr2D,532631081,532631296
chr2D%532746481%532868043,chr2D,532631927,532632142
chr2D%532746481%532868043,chr2D,532632993,532633208
chr2D%532746481%532868043,chr2D,532633840,532634055
chr2D%532746481%532868043,chr2D,532634912,532635127
chr2D%532746481%532868043,chr2D,532636830,532637045
chr2D%532746481%532868043,chr2D,532637679,532637894
chr2D%532746481%532868043,chr2D,532639591,532639806
chr2D%532746481%532868043,chr2D,532643399,532643614
chr2D%532746481%532868043,chr2D,532645308,532645523
chr2D%532746481%532868043,chr2D,532646374,532646589
chr2D%532746481%532868043,chr2D,532652785,532653000
chr2D%532746481%532868043,chr2D,532669314,532669529
chr2D%532746481%532868043,chr2D,532685403,532685614
chr2D%532746481%532868043,chr2D,532689231,532689446
chr2D%532746481%532868043,chr2D,532708450,532708665
chr2D%532746481%532868043,chr2D,532735748,532735958
chr2D%532746481%532868043,chr2D,532740692,532740903
chr2D%532746481%532868043,chr2D,532816565,532816780
chr2D%532746481%532868043,chr2D,532817396,532817607
chr2D%532746481%532868043,chr2D,532830783,532830998
chr2D%532746481%532868043,chr2D,532844559,532844774
chr2D%532746481%532868043,chr2D,532847519,532847734
chr2D%532746481%532868043,chr2D,532852153,532852368
chr2D%532746481%532868043,chr2D,532857426,532857641
chr2D%532746481%532868043,chr2D,532866663,532866878
chr2D%532746481%532868043,chr2D,532872681,532872896
chr2D%532746481%532868043,chr2D,532919304,532919519
chr2D%532746481%532868043,chr2D,532926071,532926286
chr2D%532746481%532868043,chr2D,532931977,532932192
chr2D%532746481%532868043,chr2D,532946674,532946889
chr2D%532746481%532868043,chr2D,198866619,198866832
chr2D%532746481%532868043,chr2D,198870889,198871102
chr2D%532746481%532868043,chr2D,198875164,198875377
chr2D%532746481%532868043,chr2D,198880517,198880730
chr2D%532746481%532868043,chr2D,198888012,198888225
chr2D%532746481%532868043,chr2D,198889084,198889297
chr2D%532746481%532868043,chr2D,198891226,198891439
chr2D%532746481%532868043,chr2D,198893363,198893576
chr2D%532746481%532868043,chr2D,198895507,198895720
chr2D%532746481%532868043,chr2D,198898072,198898285
chr2D%532746481%532868043,chr2D,198903425,198903638
chr2D%532746481%532868043,chr2D,198906626,198906839
chr2D%532746481%532868043,chr2D,198918585,198918798
chr2D%532746481%532868043,chr2D,198966063,198966276
chr2D%532746481%532868043,chr2D,198983686,198983899
chr2D%532746481%532868043,chr2D,198986045,198986258
chr2D%532746481%532868043,chr2D,198988402,198988615
chr2D%532746481%532868043,chr2D,199052622,199052836
chr2D%532746481%532868043,chr2D,199065942,199066155
chr2D%532746481%532868043,chr2D,199106596,199106810
chr2D%532746481%532868043,chr2D,199114079,199114293
chr2D%532746481%532868043,chr2D,199123687,199123901
chr2D%532746481%532868043,chr2D,199144856,199145070
chr2D%532746481%532868043,chr2D,199205367,199205580
chr2D%532746481%532868043,chr2D,199228444,199228657
chr2D%532746481%532868043,chr2D,199234698,199234911
chr2D%532746481%532868043,chr2D,199307907,199307694
chr2D%532746481%532868043,chr2D,532514017,532513804
chr2D%532746481%532868043,chr2D,532518399,532518597
chr2D%532746481%532868043,chr2D,532518608,532518821
chr2D%532746481%532868043,chr2D,532520853,532521051
chr2D%532746481%532868043,chr2D,532591213,532591421
chr2D%532746481%532868043,chr2D,532593345,532593558
chr2D%532746481%532868043,chr2D,532607114,532607327
chr2D%532746481%532868043,chr2D,532609355,532609563
chr2D%532746481%532868043,chr2D,532609564,532609777
chr2D%532746481%532868043,chr2D,532617154,532617367
chr2D%532746481%532868043,chr2D,532618668,532618881
chr2D%532746481%532868043,chr2D,532629167,532629380
chr2D%532746481%532868043,chr2D,532640664,532640877
chr2D%532746481%532868043,chr2D,532690063,532690277
chr2D%532746481%532868043,chr2D,532691450,532691658
chr2D%532746481%532868043,chr2D,532693657,532693865
chr2D%532746481%532868043,chr2D,532696599,532696803
chr2D%532746481%532868043,chr2D,532700341,532700554
chr2D%532746481%532868043,chr2D,532709279,532709493
chr2D%532746481%532868043,chr2D,532710111,532710325
chr2D%532746481%532868043,chr2D,532721715,532721928
chr2D%532746481%532868043,chr2D,532723365,532723578
chr2D%532746481%532868043,chr2D,532725013,532725227
chr2D%532746481%532868043,chr2D,532730803,532731006
chr2D%532746481%532868043,chr2D,532736566,532736770
chr2D%532746481%532868043,chr2D,532742340,532742554
chr2D%532746481%532868043,chr2D,532745655,532745869
chr2D%532746481%532868043,chr2D,532748139,532748352
chr2D%532746481%532868043,chr2D,532767761,532767975
chr2D%532746481%532868043,chr2D,532784377,532784591
chr2D%532746481%532868043,chr2D,532795113,532795326
chr2D%532746481%532868043,chr2D,532795940,532796153
chr2D%532746481%532868043,chr2D,532796768,532796981
chr2D%532746481%532868043,chr2D,532798421,532798634
chr2D%532746481%532868043,chr2D,532805845,532806058
chr2D%532746481%532868043,chr2D,532809973,532810186
chr2D%532746481%532868043,chr2D,532869687,532869900
chr2D%532746481%532868043,chr2D,532892779,532892992
chr2D%532746481%532868043,chr2D,532899368,532899581
chr2D%532746481%532868043,chr2D,532912512,532912725
chr2D%532746481%532868043,chr2D,532913367,532913581
chr2D%532746481%532868043,chr2D,532920134,532920347
chr2D%532746481%532868043,chr2D,532922037,532922250
chr2D%532746481%532868043,chr2D,532922251,532922464
chr2D%532746481%532868043,chr2D,532923105,532923318
chr2D%532746481%532868043,chr2D,532923938,532924151
chr2D%532746481%532868043,chr2D,532926901,532927115
chr2D%532746481%532868043,chr2D,532929860,532930073
chr2D%532746481%532868043,chr2D,532935751,532935964
chr2D%532746481%532868043,chr2D,532942860,532943069
chr2D%532746481%532868043,chr2D,532943686,532943899
chr2D%532746481%532868043,chr2D,198912816,198913027
chr2D%532746481%532868043,chr2D,199120489,199120700
chr2D%532746481%532868043,chr2D,199190958,199191170
chr2D%532746481%532868043,chr2D,199196079,199196290
chr2D%532746481%532868043,chr2D,199303876,199303670
chr2D%532746481%532868043,chr2D,532638745,532638957
chr2D%532746481%532868043,chr2D,532688375,532688587
chr2D%532746481%532868043,chr2D,532697459,532697671
chr2D%532746481%532868043,chr2D,532800073,532800285
chr2D%532746481%532868043,chr2D,532848356,532848568
chr2D%532746481%532868043,chr2D,532867500,532867712
chr2D%532746481%532868043,chr2D,198850984,198851199
chr2D%532746481%532868043,chr2D,198909619,198909834
chr2D%532746481%532868043,chr2D,199011250,199011455
chr2D%532746481%532868043,chr2D,199042232,199042447
chr2D%532746481%532868043,chr2D,199054765,199054980
chr2D%532746481%532868043,chr2D,199055835,199056050
chr2D%532746481%532868043,chr2D,199059431,199059646
chr2D%532746481%532868043,chr2D,199070855,199071070
chr2D%532746481%532868043,chr2D,199073638,199073853
chr2D%532746481%532868043,chr2D,199076413,199076628
chr2D%532746481%532868043,chr2D,199077481,199077696
chr2D%532746481%532868043,chr2D,199079620,199079835
chr2D%532746481%532868043,chr2D,199083049,199083264
chr2D%532746481%532868043,chr2D,199091184,199091399
chr2D%532746481%532868043,chr2D,199103391,199103606
chr2D%532746481%532868043,chr2D,199105526,199105741
chr2D%532746481%532868043,chr2D,199107667,199107882
chr2D%532746481%532868043,chr2D,199113012,199113222
chr2D%532746481%532868043,chr2D,199118354,199118569
chr2D%532746481%532868043,chr2D,199119418,199119633
chr2D%532746481%532868043,chr2D,199121553,199121768
chr2D%532746481%532868043,chr2D,199125829,199126044
chr2D%532746481%532868043,chr2D,199138431,199138636
chr2D%532746481%532868043,chr2D,199141644,199141859
chr2D%532746481%532868043,chr2D,199160153,199160368
chr2D%532746481%532868043,chr2D,199162936,199163151
chr2D%532746481%532868043,chr2D,199186896,199187111
chr2D%532746481%532868043,chr2D,199188606,199188821
chr2D%532746481%532868043,chr2D,199190315,199190530
chr2D%532746481%532868043,chr2D,199192029,199192244
chr2D%532746481%532868043,chr2D,199193727,199193942
chr2D%532746481%532868043,chr2D,199202047,199202262
chr2D%532746481%532868043,chr2D,199228228,199228443
chr2D%532746481%532868043,chr2D,199238306,199238521
chr2D%532746481%532868043,chr2D,199280754,199280969
chr2D%532746481%532868043,chr2D,199283648,199283863
chr2D%532746481%532868043,chr2D,199284721,199284936
chr2D%532746481%532868043,chr2D,199287510,199287725
chr2D%532746481%532868043,chr2D,199288583,199288788
chr2D%532746481%532868043,chr2D,199297104,199296889
chr2D%532746481%532868043,chr2D,532514563,532514779
chr2D%532746481%532868043,chr2D,532530394,532530609
chr2D%532746481%532868043,chr2D,532543501,532543286
chr2D%532746481%532868043,chr2D,532544356,532544141
chr2D%532746481%532868043,chr2D,532596130,532596345
